"essround_cntry","variable","estim_weight0","estim_weight1","estim_weight2","se_weight0","se_weight1","se_weight2","deff_weight0","deff_weight1","deff_weight2"
"ESS_7_GB","R__y_mocntr__z_mocntr",0.81141988239076,0.811920896862233,0.774214773282046,0.0150305421724875,0.0148706242553116,0.0214440864670279,3.33067998213994,3.26655666066332,5.92990183763384
"ESS_7_GB","R__y_njbspv__z_njbspv",10.3350668647845,10.2853315551689,10.0520673181706,0.760919583726144,0.742832076184943,1.05672168031914,0.981949212630255,0.94072724807775,2.38554266903664
"ESS_7_GB","R__y_pdjobev__z_pdjobev",0.866055613101222,0.868912101479327,0.794116010206234,0.0148311448700914,0.0137719754609069,0.0243532447845894,1.93728803739675,1.696281840736,3.37191486952198
"ESS_7_GB","R__y_pdjobyr__z_pdjobyr",2002.61284748816,2002.69159957433,2004.16015336176,0.469520358856291,0.413626418576813,0.755198195323442,1.28734375949884,1.02424849456966,2.96094442362914
"ESS_7_GB","R__y_polintr__z_polintr",2.43502164723299,2.43100816220683,2.49453523163267,0.0266228530264984,0.0255474169864798,0.0378802295019713,1.77721652417293,1.64445069310342,3.54781272915394
"ESS_7_GB","R__y_pplfair__z_pplfair",5.84584469485516,5.84543487059357,5.78429759122192,0.0508499088528482,0.0489896713330568,0.0734459774950484,1.47887402143901,1.37875254246989,3.25042084930474
"ESS_7_GB","R__y_pplhlp__z_pplhlp",5.89435263142593,5.89005670038015,5.80419517380676,0.0540047356291346,0.052389600866341,0.0740311174455358,1.61772659348041,1.5278081646948,3.09764571041739
"ESS_7_GB","R__y_ppltrst__z_ppltrst",5.36211037455532,5.37130035439086,5.3118203033497,0.0561817866879005,0.0543222761651904,0.0803988750879144,1.4982651215142,1.4063109086826,3.19130193713505
"ESS_7_GB","R__y_rlgblg__z_rlgblg",0.494351935464016,0.492292238487972,0.490340542000875,0.0148600286485212,0.0145082783392277,0.0214136867978026,1.99748828129108,1.90411721706988,4.14948093912623
"ESS_7_GB","R__y_rlgblge__z_rlgblge",0.319714433314298,0.318832027372483,0.302288333808355,0.0162850731751095,0.0160790285716901,0.0223566630059483,1.39540551444503,1.36777365409211,2.73311794062894
"ESS_7_GB","R__y_rlgdgr__z_rlgdgr",3.82035816726202,3.81214564786879,3.7544436409707,0.0896747225036323,0.0873285800999502,0.124385364075915,1.94968083594376,1.84989130990073,3.76015350153653
"ESS_7_GB","R__y_stfdem__z_stfdem",5.17867953256767,5.17375329154809,5.190898227824,0.0738884513278591,0.0716666803802333,0.107206520925351,1.89766185520056,1.7892882614606,3.97501381132773
"ESS_7_GB","R__y_stfeco__z_stfeco",4.7268003621348,4.72634190965542,4.75984548481446,0.0584781732016589,0.0570473490649397,0.0814110764468078,1.56987626027041,1.49246121115047,3.0841632746292
"ESS_7_GB","R__y_stfedu__z_stfedu",5.67882356727304,5.67680257064237,5.70308973875328,0.0582017204026017,0.0537183890814249,0.0909507291971532,1.58516113631054,1.36406536327688,3.62295129161777
"ESS_7_GB","R__y_stfgov__z_stfgov",4.27999399594865,4.28025090345598,4.30432038081262,0.0677832656412379,0.0665665878556142,0.0925547145384786,1.76220517098837,1.69723449522272,3.34156944764775
"ESS_7_GB","R__y_stfhlth__z_stfhlth",5.9757363735272,5.97350630686651,5.98681493294394,0.0651543048187741,0.0613245110587007,0.095401626408757,1.74881453284282,1.56085531504616,3.74971457673124
"ESS_7_GB","R__y_stflife__z_stflife",7.27125675414091,7.27365575486407,7.33403038433032,0.0521527680727184,0.0515010962252889,0.0686936680906563,1.45713949394598,1.41798969214166,2.70183410862457
"ESS_7_GB","R__y_trstep__z_trstep",3.14405080110161,3.14846075390452,3.31651528488723,0.0617863222643084,0.0615507189994169,0.0929653472243094,1.3132309756934,1.29988530416633,2.79852258337988
"ESS_7_GB","R__y_trstlgl__z_trstlgl",5.63288795546645,5.62459799045301,5.77380500482244,0.0649513457541469,0.0643374597129009,0.0846344250352419,1.46593049712644,1.43499427120749,2.57221995550798
"ESS_7_GB","R__y_trstplc__z_trstplc",6.32502264022261,6.32385143651809,6.34996040309908,0.0612675214203425,0.059104487638939,0.0915917548986443,1.42767361613907,1.32940921424042,3.12569540193926
"ESS_7_GB","R__y_trstplt__z_trstplt",3.48182612083671,3.47605475476194,3.54304085881096,0.0621330254616267,0.0612395438887431,0.0916734041773845,1.53956152129545,1.49650133090904,3.23511862094923
"ESS_7_GB","R__y_trstprl__z_trstprl",4.34044820509146,4.34046451229789,4.40668943390042,0.0738666562791672,0.0726530942446771,0.107041952687258,1.77785417122854,1.718432499846,3.67315432111128
"ESS_7_GB","R__y_trstprt__z_trstprt",3.53568429418278,3.53093928485004,3.6110420177032,0.0605392671331755,0.0596856966556487,0.0876402729597833,1.57593530936436,1.53234059454044,3.23842990476413
"ESS_7_GB","R__y_trstun__z_trstun",4.88839918769875,4.89115367616263,4.90345788911266,0.0669374559176669,0.066141453401035,0.0953671954407774,1.45779128133969,1.42160002423201,2.95201147668434
"ESS_7_GB","R__y_uemp12m__z_uemp12m",0.406926406926407,0.405225154722037,0.403084938104056,0.0238271317358491,0.0232952345189364,0.037092291444548,1.41918634741763,1.3598928246055,3.45751875488926
"ESS_7_GB","R__y_uemp3m__z_uemp3m",0.267838378903184,0.268173695544701,0.268203505838627,0.0118759826119448,0.011763218045902,0.0163369911232229,1.62137224388442,1.58931471645604,3.06682599498287
"ESS_7_GB","R__y_uemp5yr__z_uemp5yr",0.391003460207612,0.389192244810356,0.429758135304347,0.0221804427946233,0.0216809738539047,0.0345131761065293,1.24750185881256,1.19532727818647,2.94002392970698
"ESS_7_GB","R__y_vote__z_vote",0.657940256065395,0.658627306462317,0.597900916837025,0.0126908289732299,0.0123655061651153,0.0181728748010847,1.6129255356925,1.53262399772748,3.09318799967499
